parameter,time,control_or_change,rainfall,boxcox_streamflow,boxcox_streamflow_residual,boxcox_dot_to_line_residual,streamflow
autocorrelation,67,Change,716.4711277751037,5.6796172732986605,-2.162629172154971,-2.0489822764064547,27.53980235595764
autocorrelation,68,Control,1045.2651225814036,11.131814359724906,-2.4881147957992784,-2.4881147957992784,133.29496858360474
autocorrelation,68,Change,1045.2651225814036,8.551182547279618,-5.068746608244567,-5.073634105661911,69.2376788643386
autocorrelation,69,Control,923.726265644266,7.902164035918109,-3.5820419512400354,-3.5820419512400354,57.41762047835799
autocorrelation,69,Change,923.726265644266,6.0147455969204175,-5.469460390237727,-5.430531592708433,31.10370216777949
autocorrelation,70,Control,1296.61802780776,15.397080255098885,-2.6397097847242,-2.6397097847242,315.42448769296993
autocorrelation,70,Change,1296.61802780776,12.808916131737865,-5.22787390808522,-5.323377306529084,192.13996091323165
autocorrelation,71,Control,954.1765582864484,11.942326441854068,-0.07696270404294481,-0.07696270404294481,159.8591278477059
autocorrelation,71,Change,954.1765582864484,11.416177580136498,-0.6031115657605142,-0.5751604838132529,142.23164979539473
autocorrelation,72,Control,471.40152386299246,5.051866692794273,1.5160687702858486,1.5160687702858486,21.649553261407423
autocorrelation,72,Change,471.40152386299246,4.409963936427219,0.8741660139187943,1.076163601109326,16.601880764698333
autocorrelation,73,Control,793.5999333918645,9.023179343088998,-0.1744013654580936,-0.1744013654580936,78.83587869076797
autocorrelation,73,Change,793.5999333918645,6.120767597591057,-3.076813110956034,-2.9909721250288834,32.29522371307835
autocorrelation,74,Control,1335.0551102281283,19.32592990597777,0.6137100528560886,0.6137100528560886,595.0545746547004
autocorrelation,74,Change,1335.0551102281283,16.609293893791314,-2.102925959330367,-2.2122864120748993,388.7574758726366
autocorrelation,75,Control,802.8724209775854,8.902784341796039,-0.4577357514406213,-0.4577357514406213,76.30441473211883
autocorrelation,75,Change,802.8724209775854,9.572200861723505,0.21168076848684514,0.29417890537638236,91.129181310189
autocorrelation,76,Control,813.3347798939869,6.5084527685991445,-3.035915543195938,-3.035915543195938,36.92472382237549
autocorrelation,76,Change,813.3347798939869,5.467767923403138,-4.076600388391944,-3.9978740642022386,25.440613162091328
autocorrelation,77,Control,1382.0358813420103,17.552721175492852,-1.9850611673889276,-1.9850611673889276,453.5155744966631
autocorrelation,77,Change,1382.0358813420103,14.925001571614573,-4.612780771267207,-4.739078386132746,289.69527515846903
autocorrelation,78,Control,717.9719676365571,7.633115258571042,-0.23550446819270743,-0.23550446819270743,52.96116616631079
autocorrelation,78,Change,717.9719676365571,7.777784860731257,-0.09083486603249202,0.022270957965850435,55.32610208689691
autocorrelation,79,Control,1013.7053069241039,13.75855567627875,0.6932066047479388,0.6932066047479388,232.4722196323104
autocorrelation,79,Change,1013.7053069241039,12.059698203922466,-1.0056508676083453,-0.99916065236531,163.9902569169521
autocorrelation,80,Control,1286.2344904816712,17.067935460440726,-0.78639144128989,-0.78639144128989,419.3675045015797
autocorrelation,80,Change,1286.2344904816712,16.444325925982984,-1.4100009757476322,-1.501760977671779,378.14104225556093
autocorrelation,81,Control,1140.3816554979123,14.938630109672197,-0.35271992443988154,-0.35271992443988154,290.41669223544164
autocorrelation,81,Change,1140.3816554979123,15.89014111633759,0.598791082225512,0.5596128718164639,343.96199959612335
autocorrelation,82,Control,1005.5214996362992,14.27048278953855,1.3489424329362283,1.3489424329362283,256.5036765220046
autocorrelation,82,Change,1005.5214996362992,15.296673943697117,2.375133587094796,2.384574168360233,309.8234346755059
autocorrelation,83,Control,1162.021625661571,18.019780423632916,2.348165289074977,2.348165289074977,488.2117506997043
autocorrelation,83,Change,1162.021625661571,18.86801090614544,3.1963957715875004,3.149416078268194,555.9064993598647
autocorrelation,84,Control,765.3947454204358,11.928015298619798,3.2260659867860717,3.2260659867860717,159.36045492275423
autocorrelation,84,Change,765.3947454204358,13.89059990165242,5.188650589818694,5.284659902701732,238.5129480012802
autocorrelation,85,Control,1169.3372895714504,15.924642934834676,0.1244744034615124,0.1244744034615124,346.02409358438024
autocorrelation,85,Change,1169.3372895714504,16.472752675712748,0.6725841443395844,0.6229670616644487,379.9557763025436
autocorrelation,86,Control,1235.4274922808302,18.6960288109573,1.734500195364845,1.734500195364845,541.6814007091216
autocorrelation,86,Change,1235.4274922808302,19.84411146158995,2.8825828459974936,2.8091394094469493,641.63695158949
autocorrelation,87,Control,1018.5685014601842,14.733737347433781,1.5829305259724276,1.5829305259724276,279.7027014891839
autocorrelation,87,Change,1018.5685014601842,17.05665047510787,3.9058436536465155,3.910580625757719,418.59475799351264
autocorrelation,88,Control,721.2268462136458,6.524746470712982,-1.401069117213936,-1.401069117213936,37.1288884467331
autocorrelation,88,Change,721.2268462136458,8.143644959039431,0.21782937111251321,0.3297617702215385,61.635281398768015
autocorrelation,89,Control,1037.9484505405549,16.173478396266177,2.682120352786093,2.682120352786093,361.15349638652987
autocorrelation,89,Change,1037.9484505405549,14.827572777155101,1.3362147336750176,1.333964989057467,284.5744420353613
autocorrelation,90,Control,1132.4060914854178,12.011509088632852,-3.139691553988067,-3.139691553988067,162.2852163995274
autocorrelation,90,Change,1132.4060914854178,12.33009171412879,-2.82110892849213,-2.85741184721304,173.79073762986727
autocorrelation,91,Control,802.6221462314209,8.779081146176278,-0.5770410319630148,-0.5770410319630148,73.76323040870213
autocorrelation,91,Change,802.6221462314209,8.564787950640918,-0.7913342274983748,-0.7087458633977874,69.50224309319553
autocorrelation,92,Control,826.6084028236746,9.00068143290477,-0.7769356088314812,-0.7769356088314812,78.35843060010865
autocorrelation,92,Change,826.6084028236746,7.496230901688282,-2.281386140047969,-2.207445124787066,50.789521491614074
autocorrelation,93,Control,1128.1418621951868,17.219500159096853,2.1432320402784395,2.1432320402784395,429.84300320011243
autocorrelation,93,Change,1128.1418621951868,15.166686198506545,0.09041807968813131,0.05565246955321257,302.6761065361926
autocorrelation,94,Control,1121.8766890838774,11.742115143276717,-3.2240591692903493,-3.2240591692903493,152.98128981494813
autocorrelation,94,Change,1121.8766890838774,12.05610872896844,-2.9100655835986267,-2.9425725195954566,163.8628228906999
autocorrelation,95,Control,1248.8175593312646,17.24704558724203,0.05022204502064653,0.05022204502064653,431.76629582031893
autocorrelation,95,Change,1248.8175593312646,16.944343590086685,-0.2524799521346992,-0.33075067719216733,410.95870117770914
autocorrelation,96,Control,1031.6632078539149,15.879876884589574,2.498965316935763,2.498965316935763,343.35019431973046
autocorrelation,96,Change,1031.6632078539149,17.042738749736536,3.6618271820827246,3.6618433469389764,417.64351621525736
autocorrelation,97,Control,913.7593159257539,12.784508173362397,1.4754449016139901,1.4754449016139901,191.17324791343324
autocorrelation,97,Change,913.7593159257539,14.21334670756568,2.9042834358172733,2.946805444765449,253.7390865531057
autocorrelation,98,Control,1472.4134667151536,23.564062152195984,2.438133369182413,2.438133369182413,1053.8325564682225
autocorrelation,98,Change,1472.4134667151536,24.130051499953606,3.004122716940035,2.845242839602477,1129.5818984401692
autocorrelation,99,Control,1174.1045383592607,17.11380658292309,1.229866293759267,1.229866293759267,422.51883962034725
autocorrelation,99,Change,1174.1045383592607,20.71508559441354,4.831145305249718,4.779809569098363,725.5922104222517
autocorrelation,100,Control,717.0547024156057,9.149994132603286,1.2974929101046833,1.2974929101046833,81.56529157749651
autocorrelation,100,Change,717.0547024156057,12.144130400518168,4.291629178019566,4.405065687730103,167.00782981414784
standard_deviation,1,Control,867.8279204205609,13.720504754696208,3.21856397864944,3.21856397864944,230.75155361272198
standard_deviation,1,Change,867.8279204205609,16.497805989511285,5.995865213464517,6.158518729141964,381.56020016356365
standard_deviation,2,Control,1473.8974649224338,21.734998870635945,0.5829927537312116,0.5829927537312116,833.3401761537988
standard_deviation,2,Change,1473.8974649224338,22.86827615647749,1.7162700395727555,1.545033284333627,965.6744652056925
standard_deviation,3,Control,1249.010871616602,20.078385384274693,2.878164891177441,2.878164891177441,663.5115813728237
standard_deviation,3,Change,1249.010871616602,21.83275837956802,4.632537886470768,4.585193589193896,844.2221947331603
standard_deviation,4,Control,1227.2521057163892,20.45718056322261,3.6393126906718294,3.6393126906718294,699.9767151464573
standard_deviation,4,Change,1227.2521057163892,23.32468122909755,6.506813356546768,6.471456198876464,1022.8929498072538
standard_deviation,5,Control,1008.3856566279355,12.410539700723374,-0.5613306211182874,-0.5613306211182874,176.78392754115163
standard_deviation,5,Change,1008.3856566279355,11.069622337264178,-1.9022479845774836,-1.8170292468845624,131.39422040243645
standard_deviation,6,Control,1150.621307224815,19.326595062547234,3.8553102982570007,3.8553102982570007,595.1128022046885
standard_deviation,6,Change,1150.621307224815,23.097842654071368,7.626557889781134,7.633417468294027,994.1665278970529
standard_deviation,7,Control,1129.6376820222395,14.057456114634572,-1.045097071699244,-1.045097071699244,246.30232190962758
standard_deviation,7,Change,1129.6376820222395,12.62766392159534,-2.4748892647384757,-2.456469580017872,185.04226059280376
standard_deviation,8,Control,1205.9165968899347,14.419086186015566,-2.023866686856511,-2.023866686856511,263.7926499047838
standard_deviation,8,Change,1205.9165968899347,12.065078377742392,-4.377874495129685,-4.40147769009582,164.18139447112253
standard_deviation,9,Control,676.7958215138258,8.64396401913411,1.498905888015674,1.498905888015674,71.05592343095175
standard_deviation,9,Change,676.7958215138258,9.304151915514943,2.1590937843965072,2.426988950700329,84.97145494327984
standard_deviation,10,Control,1226.9854166651965,14.80308151002545,-2.0101000095371937,-2.0101000095371937,283.297224234557
standard_deviation,10,Change,1226.9854166651965,13.67545463916999,-3.1377268803926537,-3.172937116178561,228.72593255367244
standard_deviation,11,Control,1035.5778060815812,14.78713187242738,1.337431619900583,1.337431619900583,282.4676126577181
standard_deviation,11,Change,1035.5778060815812,15.625975582594892,2.176275330068094,2.24651361835509,328.45750675934744
standard_deviation,12,Control,856.9322197601022,11.677527095440439,1.3670493701623325,1.3670493701623325,150.80745307545106
standard_deviation,12,Change,856.9322197601022,12.760928231065524,2.4504505057874173,2.6191065808713994,190.24256805181378
standard_deviation,13,Control,784.2771966122829,9.248936374826052,0.2151780473223237,0.2151780473223237,83.74023013102045
standard_deviation,13,Change,784.2771966122829,9.675548135740796,0.6417898082370677,0.8504723218417567,93.58452444189365
standard_deviation,14,Control,1458.4449067494,21.96903869331682,1.0885703161305038,1.0885703161305038,859.5575757075267
standard_deviation,14,Change,1458.4449067494,23.93838991573599,3.0579215385496745,2.8951977648347977,1103.5180789519363
standard_deviation,15,Control,909.721015138703,14.539414620994362,3.301313778621081,3.301313778621081,269.80000415108196
standard_deviation,15,Change,909.721015138703,16.61906987135511,5.380969028981827,5.5205431854143665,389.3930755710046
standard_deviation,16,Control,804.5619750888739,9.207692915565442,-0.1825166115742647,-0.1825166115742647,82.82874960153018
standard_deviation,16,Change,804.5619750888739,8.94971863738661,-0.4404908897530966,-0.2429834801318922,77.28439538904375
standard_deviation,17,Control,962.9343908874013,10.441426627067337,-1.731758206693522,-1.731758206693522,113.24463793198011
standard_deviation,17,Change,962.9343908874013,9.203909740117728,-2.9692750936431302,-2.8590167617827085,82.74549075236685
standard_deviation,18,Control,820.5351086594251,8.675780789144255,-0.9951142100965757,-0.9951142100965757,71.68705767030985
standard_deviation,18,Change,820.5351086594251,7.739281650903531,-1.9316133483373,-1.7429057108604669,54.689612412576814
standard_deviation,19,Control,1462.3182659625347,19.904474987608474,-1.044057408109584,-1.044057408109584,647.2241780305071
standard_deviation,19,Change,1462.3182659625347,19.61702254754022,-1.3315098481778378,-1.4963674974005023,620.9199257064967
standard_deviation,20,Control,1015.5699714945113,14.969149086296154,1.8710334788227652,1.8710334788227652,292.03675244675037
standard_deviation,20,Change,1015.5699714945113,15.6483481508253,2.5502325433519104,2.6314933642365848,329.75125291384796
standard_deviation,21,Control,911.1316049529548,10.948544821217686,-0.31434339717079673,-0.31434339717079673,127.74833868160646
standard_deviation,21,Change,911.1316049529548,10.32690823682038,-0.9359799815681029,-0.7971829343295607,110.13671383911779
standard_deviation,22,Control,894.8295240034711,6.983251527667369,-3.993170840590576,-3.993170840590576,43.20400742697543
standard_deviation,22,Change,894.8295240034711,3.1086200044452896,-7.867802363812655,-7.720024323758838,8.99075365054478
standard_deviation,23,Control,907.0558726244268,9.953188244988983,-1.238079783927109,-1.238079783927109,100.40958521326931
standard_deviation,23,Change,907.0558726244268,8.95461324928836,-2.236654779627731,-2.0956123673420564,77.38709869499084
standard_deviation,24,Control,1151.4858107249074,14.659544976416923,-0.8269311447842611,-0.8269311447842611,275.8923498175493
standard_deviation,24,Change,1151.4858107249074,14.196996934068043,-1.289479187133141,-1.2830958729540587,252.95184007791667
standard_deviation,25,Control,1156.7563182511942,11.682944002464243,-3.89614731454021,-3.89614731454021,150.98893366373184
standard_deviation,25,Change,1156.7563182511942,7.486943593723614,-8.092147723280839,-8.088667988735121,50.64447836275184
standard_deviation,26,Control,1120.9219464443656,12.413909670130614,-2.5354875719059393,-2.5354875719059393,176.91009412785104
standard_deviation,26,Change,1120.9219464443656,9.436963026982193,-5.512434215054361,-5.489212937282707,87.98475639052864
standard_deviation,27,Control,959.9306531522274,13.396778364547734,1.2763762575161905,1.2763762575161905,216.47129611016575
standard_deviation,27,Change,959.9306531522274,14.217646497450916,2.097244390419373,2.2091575139043815,253.94640719769842
standard_deviation,28,Control,1083.7974977868778,14.762238901042895,0.4652054141766051,0.4652054141766051,281.17621908138364
standard_deviation,28,Change,1083.7974977868778,15.2932225847137,0.9961890978474095,1.0398626361431678,309.6321517302758
standard_deviation,29,Control,1084.1282296638424,16.32149929316515,2.018654070447866,2.018654070447866,370.3696137679817
standard_deviation,29,Change,1084.1282296638424,18.1412657293334,3.8384205066161172,3.8819118411416937,497.5320507007411
standard_deviation,30,Control,1263.9875800739053,15.097774354451488,-2.365622081255381,-2.365622081255381,298.93422321212
standard_deviation,30,Change,1263.9875800739053,12.592930472595047,-4.870465963111823,-4.926061091154917,183.70340227004488
standard_deviation,31,Control,1367.8264719288456,20.68635419160207,1.3982645450091056,1.3982645450091056,722.7066098469329
standard_deviation,31,Change,1367.8264719288456,21.508687324672454,2.220597678079489,2.1077965807748598,808.5258526491707
standard_deviation,32,Control,1136.6607104872232,14.292722125918868,-0.9332421651657352,-0.9332421651657352,257.5854275708185
standard_deviation,32,Change,1136.6607104872232,12.28941668625783,-2.9365476048267727,-2.9219969824903487,172.29094823982294
standard_deviation,33,Control,867.958041132403,11.698583587084547,1.1943562845229572,1.1943562845229572,151.51375856035736
standard_deviation,33,Change,867.958041132403,12.23996394649342,1.7357366439318298,1.898318474700993,170.4797352484706
standard_deviation,34,Control,946.8198360513858,13.926349379774216,2.036335121897448,2.036335121897448,240.16711525245697
standard_deviation,34,Change,946.8198360513858,16.17705691231473,4.287042654437961,4.40617866894835,361.374388491154
standard_deviation,35,Control,1012.2437667484681,7.731669870001031,-5.307996508000603,-5.307996508000603,54.564393096713346
standard_deviation,35,Change,1012.2437667484681,2.592540891788671,-10.447125486212963,-10.364032223137695,6.8063186991199425
standard_deviation,36,Control,930.6547274441064,13.802635903362873,2.196680569864311,2.196680569864311,234.47673700910826
standard_deviation,36,Change,930.6547274441064,15.930261506529757,4.324306173031195,4.452347720811229,346.36071999263584
standard_deviation,37,Control,943.5056049304137,10.504555962651072,-1.3272194704682718,-1.3272194704682718,114.98389660753642
standard_deviation,37,Change,943.5056049304137,9.30696287552171,-2.524812557597633,-2.403850697296278,85.03447205610034
standard_deviation,38,Control,964.3181050873355,9.925145154232876,-2.272354787878271,-2.272354787878271,99.70489413733917
standard_deviation,38,Change,964.3181050873355,7.7899865560841395,-4.4075133860270075,-4.298017357293807,55.528883223246254
standard_deviation,39,Control,861.0905209241012,11.880100327470302,1.4965514843554573,1.4965514843554573,157.6987796664133
standard_deviation,39,Change,861.0905209241012,13.397461080917788,3.013912237802943,3.1802774597747767,216.5007431209105
standard_deviation,40,Control,995.9968298800796,12.516500477293691,-0.23766906159627688,-0.23766906159627688,180.78118356894547
standard_deviation,40,Change,995.9968298800796,12.64846439685034,-0.10570514203962844,-0.013661265620127594,185.8473110311544
standard_deviation,41,Control,1008.9312661654669,10.73738480696429,-2.2440731558964906,-2.2440731558964906,121.56028996800596
standard_deviation,41,Change,1008.9312661654669,8.546860121945677,-4.434597840915103,-4.3496796854209645,69.15377480724854
standard_deviation,42,Control,1153.2067961094249,17.088034349870565,1.5713164734747078,1.5713164734747078,420.7462607782289
standard_deviation,42,Change,1153.2067961094249,18.708535529231604,3.1918176528357467,3.197252857542093,542.707174849712
standard_deviation,43,Control,946.0748678839997,9.480089552554393,-2.396833864953484,-2.396833864953484,88.97910797503123
standard_deviation,43,Change,946.0748678839997,6.60754892586723,-5.269374491640646,-5.149828066104839,38.178654227760454
standard_deviation,44,Control,964.958718491003,12.380736236497526,0.1719792123086208,0.1719792123086208,175.67087083456946
standard_deviation,44,Change,964.958718491003,12.586201312037312,0.377444287848407,0.486587395724845,183.4448020816448
standard_deviation,45,Control,810.744805218843,8.132527543964056,-1.366328829850179,-1.366328829850179,61.43649186295931
standard_deviation,45,Change,810.744805218843,6.739797895522504,-2.7590584782917302,-2.564957256699368,39.89812516483069
standard_deviation,46,Control,586.8665427786,5.950617180150678,0.3858276886213794,0.3858276886213794,30.398132610409707
standard_deviation,46,Change,586.8665427786,6.6059098643482175,1.0411203728189191,1.3585585519875716,38.157675162108426
standard_deviation,47,Control,1045.5284251972512,13.00646155303211,-0.6180944478576507,-0.6180944478576507,200.09036854917895
standard_deviation,47,Change,1045.5284251972512,13.597135840426409,-0.02742016046335216,0.03733622406778103,225.23410921480883
standard_deviation,48,Control,1007.5683707717349,16.601989224878217,3.644480535046707,3.644480535046707,388.28302629260105
standard_deviation,48,Change,1007.5683707717349,20.29423806620285,7.336729376371341,7.422398365687064,684.1234278829246
standard_deviation,49,Control,1028.9074149553246,11.285962931652476,-2.046522882385915,-2.046522882385915,138.08899645671107
standard_deviation,49,Change,1028.9074149553246,9.220389229763818,-4.112096584274573,-4.038183505329524,83.1085944481583
standard_deviation,50,Control,1025.3781518736325,12.632422299339416,-0.6380460733573372,-0.6380460733573372,185.22621051577835
standard_deviation,50,Change,1025.3781518736325,11.902618037528454,-1.3678503351682991,-1.2919929469980591,158.47816789841994
standard_deviation,51,Control,821.95380685533,9.919049454998287,0.2232245964328765,0.2232245964328765,99.55217547891495
standard_deviation,51,Change,821.95380685533,9.932375825739863,0.2365509671744519,0.4244770284620891,99.88626038460579
standard_deviation,52,Control,556.5213144770155,3.106359461408574,-1.9251930986053054,-1.9251930986053054,8.980241483781983
standard_deviation,52,Change,556.5213144770155,1.372388765294772,-3.6591637947191074,-3.3250081008847574,3.1561558132019103
standard_deviation,53,Control,1039.8263624659155,11.672826492663173,-1.8515308738993888,-1.8515308738993888,150.65009434414003
standard_deviation,53,Change,1039.8263624659155,11.099599880270164,-2.424757486292398,-2.3568597736951684,132.30802572575277
standard_deviation,54,Control,796.8652025661372,10.447056247560166,1.1920970906535295,1.1920970906535295,113.39898505357365
standard_deviation,54,Change,796.8652025661372,11.593483436754966,2.338524279848329,2.540271924746346,148.01129384444235
standard_deviation,55,Control,855.111581776275,12.030318417380855,1.7518335775161606,1.7518335775161606,162.94924920361342
standard_deviation,55,Change,855.111581776275,14.241087177294535,3.962602337429841,4.132261421681955,255.07871952271165
standard_deviation,56,Control,1161.1879832984685,16.214594568837107,0.557628488531261,0.557628488531261,363.6971888904634
standard_deviation,56,Change,1161.1879832984685,17.323313358473463,1.666347278167617,1.6673855604795609,437.1229285730783
standard_deviation,57,Control,1240.6363830359442,20.294139049673163,3.2410779896630473,3.2410779896630473,684.1138713644865
standard_deviation,57,Change,1240.6363830359442,23.285967345131116,6.232906285121,6.190175584231458,1017.9497073995947
standard_deviation,58,Control,1025.0864733787087,11.938598741492111,-1.326744154998746,-1.326744154998746,159.7291307802422
standard_deviation,58,Change,1025.0864733787087,9.8878055969397,-3.3775372995511574,-3.301519222541536,98.77197672806491
standard_deviation,59,Control,1369.6164613586272,18.207945437525765,-1.1115985274033697,-1.1115985274033697,502.70027094571293
standard_deviation,59,Change,1369.6164613586272,17.099556212255703,-2.2199877526734326,-2.3337749745260936,421.53807394129063
standard_deviation,60,Control,1131.0982287063114,14.135198511236144,-0.9930199106467121,-0.9930199106467121,249.99166869515844
standard_deviation,60,Change,1131.0982287063114,12.156561470485624,-2.9716569513972324,-2.954041897650839,167.45536913360056
standard_deviation,61,Control,966.7899101669624,12.87097460835228,0.6300392455922914,0.6300392455922914,194.6132812298964
standard_deviation,61,Change,966.7899101669624,12.933754937616293,0.6928195748563049,0.8009538594214032,197.13796089563579
standard_deviation,62,Control,748.733115585989,10.285644722945872,1.8764793796052164,1.8764793796052164,109.03164959503437
standard_deviation,62,Change,748.733115585989,11.998963278343767,3.589797935003112,3.8180620675012307,161.8433614891811
standard_deviation,63,Control,963.9412329418215,10.704564606954571,-1.4863128064199227,-1.4863128064199227,120.61772082746731
standard_deviation,63,Change,963.9412329418215,9.856003949158461,-2.3348734642160327,-2.225169812539379,97.98225498419879
standard_deviation,64,Control,1202.7557248384142,17.336977389144817,0.9495684619934472,0.9495684619934472,438.08750460649054
standard_deviation,64,Change,1202.7557248384142,18.58405529574445,2.196646368593079,2.174784532246907,532.5579560106654
standard_deviation,65,Control,1081.8484257612886,13.52087065064395,-0.7419130630488269,-0.7419130630488269,221.86987318102598
standard_deviation,65,Change,1081.8484257612886,12.281382028206723,-1.9814016854860537,-1.9366543823186522,171.99576579695955
standard_deviation,66,Control,803.4239343708332,8.749082733423617,-0.621128745443178,-0.621128745443178,73.15603158043587
standard_deviation,66,Change,803.4239343708332,7.683748980918042,-1.6864624979487521,-1.4883281293801671,53.780664423495836
standard_deviation,67,Control,716.4711277751037,6.849702121829509,-0.9925443236241227,-0.9925443236241227,41.36773112662216
standard_deviation,67,Change,716.4711277751037,6.154536315801545,-1.6877101296520864,-1.4416725189315347,32.68134190537964
standard_deviation,68,Control,1045.2651225814036,11.131814359724906,-2.4881147957992784,-2.4881147957992784,133.29496858360474
standard_deviation,68,Change,1045.2651225814036,9.492390649176714,-4.12753850634747,-4.062637065555821,89.26416504471563
standard_deviation,69,Control,923.726265644266,7.902164035918109,-3.5820419512400354,-3.5820419512400354,57.41762047835799
standard_deviation,69,Change,923.726265644266,4.26303134670796,-7.221174640450185,-7.089316128085194,15.5748378938419
standard_deviation,70,Control,1296.61802780776,15.397080255098885,-2.6397097847242,-2.6397097847242,315.42448769296993
standard_deviation,70,Change,1296.61802780776,13.11049444351329,-4.926295596309796,-4.999867191134342,204.36847975584953
standard_deviation,71,Control,954.1765582864484,11.942326441854068,-0.07696270404294481,-0.07696270404294481,159.8591278477059
standard_deviation,71,Change,954.1765582864484,11.039712704236955,-0.9795764416600576,-0.864493325043,130.48689726959603
standard_deviation,72,Control,471.40152386299246,5.051866692794273,1.5160687702858486,1.5160687702858486,21.649553261407423
standard_deviation,72,Change,471.40152386299246,6.240164933270247,2.7043670107618225,3.0854161184070206,33.67490601930229
standard_deviation,73,Control,793.5999333918645,9.023179343088998,-0.1744013654580936,-0.1744013654580936,78.83587869076797
standard_deviation,73,Change,793.5999333918645,10.142436748213331,0.9448560396662398,1.1484025566889233,105.25663726595025
standard_deviation,74,Control,1335.0551102281283,19.32592990597777,0.6137100528560886,0.6137100528560886,595.0545746547004
standard_deviation,74,Change,1335.0551102281283,20.89674331007097,2.1845234569492895,2.089776457455418,744.023766738208
standard_deviation,75,Control,802.8724209775854,8.902784341796039,-0.4577357514406213,-0.4577357514406213,76.30441473211883
standard_deviation,75,Change,802.8724209775854,7.521366768739558,-1.8391533244971026,-1.6407151212317306,51.183535256542754
standard_deviation,76,Control,813.3347798939869,6.5084527685991445,-3.035915543195938,-3.035915543195938,36.92472382237549
standard_deviation,76,Change,813.3347798939869,3.750189854692067,-5.7941784571030155,-5.601504080587748,12.337729627878407
standard_deviation,77,Control,1382.0358813420103,17.552721175492852,-1.9850611673889276,-1.9850611673889276,453.5155744966631
standard_deviation,77,Change,1382.0358813420103,16.333605741038497,-3.204176601843283,-3.3248058165670535,371.13059429358833
standard_deviation,78,Control,717.9719676365571,7.633115258571042,-0.23550446819270743,-0.23550446819270743,52.96116616631079
standard_deviation,78,Change,717.9719676365571,6.262661091797017,-1.6059586349667327,-1.3607478531678607,33.93939833419403
standard_deviation,79,Control,1013.7053069241039,13.75855567627875,0.6932066047479388,0.6932066047479388,232.4722196323104
standard_deviation,79,Change,1013.7053069241039,15.048997908860485,1.9836488373296746,2.065936922105479,296.30533739389443
standard_deviation,80,Control,1286.2344904816712,17.067935460440726,-0.78639144128989,-0.78639144128989,419.3675045015797
standard_deviation,80,Change,1286.2344904816712,16.48043431376947,-1.3738925879611443,-1.4417437797026942,380.4472083520761
standard_deviation,81,Control,1140.3816554979123,14.938630109672197,-0.35271992443988154,-0.35271992443988154,290.41669223544164
standard_deviation,81,Change,1140.3816554979123,13.871350100809927,-1.419999933302151,-1.4074992198399734,237.62555039456686
standard_deviation,82,Control,1005.5214996362992,14.27048278953855,1.3489424329362283,1.3489424329362283,256.5036765220046
standard_deviation,82,Change,1005.5214996362992,15.091602348362457,2.170061991760136,2.2568586245354947,298.6006742343766
standard_deviation,83,Control,1162.021625661571,18.019780423632916,2.348165289074977,2.348165289074977,488.2117506997043
standard_deviation,83,Change,1162.021625661571,20.33874297617274,4.6671278416148,4.667706861327279,688.4282595937879
standard_deviation,84,Control,765.3947454204358,11.928015298619798,3.2260659867860717,3.2260659867860717,159.36045492275423
standard_deviation,84,Change,765.3947454204358,14.537636947785252,5.835687635951526,6.054772696262628,269.7105643349893
standard_deviation,85,Control,1169.3372895714504,15.924642934834676,0.1244744034615124,0.1244744034615124,346.02409358438024
standard_deviation,85,Change,1169.3372895714504,16.685056845109955,0.8848883137367913,0.8814370550316148,393.70235731986446
standard_deviation,86,Control,1235.4274922808302,18.6960288109573,1.734500195364845,1.734500195364845,541.6814007091216
standard_deviation,86,Change,1235.4274922808302,20.168961491278953,3.2074328756864965,3.1675718090842686,672.106995421018
standard_deviation,87,Control,1018.5685014601842,14.733737347433781,1.5829305259724276,1.5829305259724276,279.7027014891839
standard_deviation,87,Change,1018.5685014601842,15.60156267121069,2.4507558497493367,2.530364748025999,327.0498315216525
standard_deviation,88,Control,721.2268462136458,6.524746470712982,-1.401069117213936,-1.401069117213936,37.1288884467331
standard_deviation,88,Change,721.2268462136458,4.775538514076843,-3.1502770738500745,-2.9068594398834335,19.36149872912191
standard_deviation,89,Control,1037.9484505405549,16.173478396266177,2.682120352786093,2.682120352786093,361.15349638652987
standard_deviation,89,Change,1037.9484505405549,19.58344830703502,6.092090263554937,6.161022538154503,617.8972626147822
standard_deviation,90,Control,1132.4060914854178,12.011509088632852,-3.139691553988067,-3.139691553988067,162.2852163995274
standard_deviation,90,Change,1132.4060914854178,8.935401146401986,-6.215799496218933,-6.198904958231168,76.98452022769357
standard_deviation,91,Control,802.6221462314209,8.779081146176278,-0.5770410319630148,-0.5770410319630148,73.76323040870213
standard_deviation,91,Change,802.6221462314209,7.705014963548165,-1.6511072145911276,-1.4525311322596357,54.12748234555431
standard_deviation,92,Control,826.6084028236746,9.00068143290477,-0.7769356088314812,-0.7769356088314812,78.35843060010865
standard_deviation,92,Change,826.6084028236746,8.577964327266326,-1.1996527144699254,-1.0142909204730248,69.75913841717737
standard_deviation,93,Control,1128.1418621951868,17.219500159096853,2.1432320402784395,2.1432320402784395,429.84300320011243
standard_deviation,93,Change,1128.1418621951868,19.95829277677658,4.882024657958167,4.901268406009173,652.2341723177013
standard_deviation,94,Control,1121.8766890838774,11.742115143276717,-3.2240591692903493,-3.2240591692903493,152.98128981494813
standard_deviation,94,Change,1121.8766890838774,8.300861247568736,-6.66531306499833,-6.642617765278953,64.49488300428773
