year,gauge,p_mm,q_mm,bc_q,q_na_count
1975,105102A,1221.799156,120.759599,9.3946481129222,3
1976,105102A,1561.619717,578.635118,15.878607989404275,0
1977,105102A,1291.121025,388.865552,13.979718396042466,0
1978,105102A,926.123641,39.236727,6.126292492206711,1
1979,105102A,1669.69382,655.962706,16.519035005578765,1
1980,105102A,975.0474879999999,137.123855,9.82857263801877,0
1981,105102A,1496.882365,454.479625,14.701768502403622,1
1982,105102A,774.122711,NA,NA,15
1983,105102A,843.600306,42.877336,6.3501476885975,4
1984,105102A,1109.491925,65.686863,7.5042168683669,4
1985,105102A,1087.764306,36.259455,5.931701372319576,0
1986,105102A,813.7387630000001,82.76261,8.186297214078342,1
1987,105102A,830.241624,48.446529,6.667164515168838,0
1988,105102A,723.208077,NA,NA,50
1989,105102A,1044.827017,NA,NA,130
1990,105102A,873.637521,NA,NA,160
1991,105102A,1068.401503,328.884342,13.235358900096285,0
1992,105102A,894.479767,NA,NA,121
1993,105102A,824.50231,NA,NA,153
1994,105102A,636.106205,NA,NA,234
1995,105102A,990.683937,NA,NA,83
1996,105102A,1343.991774,170.29749,10.602142796838624,0
1997,105102A,1097.971422,266.459452,12.344319271428661,0
1998,105102A,1323.47465,333.741275,13.299228327870887,2
1999,105102A,1529.809494,439.267549,14.541645503968494,0
2000,105102A,1226.065469,301.851593,12.866450266063078,0
2001,105102A,949.832434,299.422232,12.832110434788957,1
2002,105102A,720.363426,NA,NA,33
2003,105102A,674.082953,NA,NA,26
2004,105102A,1196.209366,342.019633,13.4065144544073,0
2005,105102A,718.939786,26.57349,5.205201957799051,2
2006,105102A,1233.490634,194.465347,11.097804273771091,3
2007,105102A,1127.337048,NA,NA,54
2008,105102A,1336.860439,509.541134,15.249948629005832,3
2009,105102A,1091.1707959999999,NA,NA,26
2010,105102A,1665.489045,266.497667,12.344910120134436,1
2011,105102A,1585.159616,486.470451,15.02590939672599,0
2012,105102A,1087.597252,NA,NA,101
2013,105102A,1433.163771,NA,NA,16
2014,105102A,1145.523443,252.944516,12.13129274867841,7
2015,105102A,1120.424674,NA,NA,365
2016,105102A,762.857095,NA,NA,366
2017,105102A,1232.0189520000001,NA,NA,365
2018,105102A,1389.493097,NA,NA,365
2019,105102A,1217.265926,NA,NA,365
2020,105102A,937.738502,NA,NA,366
2021,105102A,1099.183122,NA,NA,365
2022,105102A,1225.315705,NA,NA,90
1950,105105A,2576.514479,NA,NA,365
1951,105105A,1047.342506,NA,NA,365
1952,105105A,1255.139154,NA,NA,366
1953,105105A,1804.877592,NA,NA,365
1954,105105A,1529.974378,NA,NA,365
1955,105105A,2099.154706,NA,NA,365
1956,105105A,2006.243368,NA,NA,366
1957,105105A,2032.583637,NA,NA,365
1958,105105A,1341.504598,NA,NA,365
1959,105105A,1854.707575,NA,NA,365
1960,105105A,1459.039653,NA,NA,366
1961,105105A,1055.591919,NA,NA,365
1962,105105A,1538.40451,NA,NA,365
1963,105105A,2495.259727,NA,NA,365
1964,105105A,2321.429575,NA,NA,366
1965,105105A,1559.670191,NA,NA,365
1966,105105A,871.074561,NA,NA,365
1967,105105A,1876.481078,NA,NA,365
1968,105105A,1594.277088,NA,NA,366
1969,105105A,1330.000479,NA,NA,56
1970,105105A,1474.820406,204.030931,19.12305915995616,0
1971,105105A,2005.907359,644.610534,32.03401295438983,0
1972,105105A,2113.887982,867.714243,36.48438094924072,0
1973,105105A,2667.839602,538.237279,29.5863203087857,0
1974,105105A,2062.081477,1188.957958,41.83108816491766,0
1975,105105A,2164.416977,273.031292,21.83994785953979,0
1976,105105A,2128.565936,832.016527,35.821977448737144,0
1977,105105A,2411.82071,819.589948,35.58746238342803,0
1978,105105A,1524.318863,165.576948,17.36650436100212,0
1979,105105A,2409.465801,1110.8446,40.61845282159797,0
1980,105105A,1420.237962,303.128607,22.897375759283563,0
1981,105105A,1966.122131,487.372446,28.314274385218873,0
1982,105105A,1400.555355,168.143269,17.49077570139589,0
1983,105105A,1467.93103,101.85016,13.820553700102383,0
1984,105105A,1671.022032,165.721969,17.37355688868352,0
1985,105105A,1941.486074,400.88521199999997,25.957371753610886,0
1986,105105A,1519.973697,299.513869,22.773746211501408,0
1987,105105A,1637.493528,NA,NA,77
1988,105105A,1399.400087,61.180315,10.794791209975713,0
1989,105105A,1853.9495670000001,351.653831,24.47917899156443,2
1990,105105A,1709.285516,355.682046,24.604542193560434,1
1991,105105A,1473.414123,358.456999,24.690416243562566,0
1992,105105A,1445.992688,92.658965,13.209554648078148,1
1993,105105A,1410.778878,413.865335,26.329043776364916,0
1994,105105A,1118.639796,109.5217,14.30624380243102,0
1995,105105A,1561.81105,146.658818,16.413366123965687,0
1996,105105A,2264.340867,485.628684,28.269307362981923,1
1997,105105A,1817.474876,530.781085,29.404425942901497,2
1998,105105A,1737.17457,353.441937,24.534931034309547,0
1999,105105A,2460.193335,722.856666,33.68556420226002,0
2000,105105A,2278.292657,777.481252,34.776796572700924,0
2001,105105A,1517.701121,525.564697,29.27627394941644,0
2002,105105A,892.774863,20.512199,6.132197235286281,0
2003,105105A,1072.672836,7.852743,3.5203018648122817,0
2004,105105A,2316.799796,741.880409,34.07095554640183,0
2005,105105A,1199.781042,127.800518,15.388364735974815,0
2006,105105A,2220.828465,670.299428,32.588667263171736,0
2007,105105A,1626.241383,291.011019,22.479427642718996,0
2008,105105A,1879.592261,514.566722,29.003604271836227,0
2009,105105A,1478.305638,265.355088,21.559378221058214,0
2010,105105A,2580.31018,573.401285,30.42471611675421,0
2011,105105A,2281.231301,944.622213,37.85874003187026,0
2012,105105A,1614.965647,238.88652,20.553489493394093,0
2013,105105A,1677.293326,285.429303,22.283458364897854,0
2014,105105A,2140.400203,565.275142,30.233724799332574,0
2015,105105A,1880.744384,363.91295,24.85812140873515,0
2016,105105A,1127.010123,215.383442,19.60372896627814,0
2017,105105A,1784.959341,409.520536,26.205410323569872,0
2018,105105A,2355.453874,629.274283,31.69664549483069,0
2019,105105A,1989.287091,1248.155268,42.719054926050774,0
2020,105105A,1305.475682,139.194142,16.01745693022449,0
2021,105105A,1668.187817,362.036888,24.800623187818804,0
2022,105105A,1973.49407,NA,NA,31
1950,107001B,2229.03359,NA,NA,365
1951,107001B,979.625872,NA,NA,365
1952,107001B,1215.463802,NA,NA,366
1953,107001B,1742.0371049999999,NA,NA,365
1954,107001B,1380.598619,NA,NA,365
1955,107001B,1763.346183,NA,NA,365
1956,107001B,1834.714374,NA,NA,366
1957,107001B,1876.901168,NA,NA,365
1958,107001B,1290.081106,NA,NA,365
1959,107001B,1566.897036,NA,NA,365
1960,107001B,1386.463661,NA,NA,366
1961,107001B,836.29536,NA,NA,365
1962,107001B,1402.905267,NA,NA,365
1963,107001B,1978.8828,NA,NA,365
1964,107001B,1983.108859,NA,NA,366
1965,107001B,1341.3048979999999,NA,NA,365
1966,107001B,752.80089,NA,NA,365
1967,107001B,1623.11638,NA,NA,274
1968,107001B,1385.926772,301.789197,72.26462930199364,0
1969,107001B,1150.397386,63.498801,24.02473720430573,0
1970,107001B,1378.815362,287.079388,69.78508877615832,1
1971,107001B,1887.507686,490.306559,101.34661113841798,0
1972,107001B,2015.77852,754.225726,136.6724862619844,1
1973,107001B,2561.673192,1057.96938,172.78050357688548,4
1974,107001B,1980.547035,886.005769,152.80986720655494,0
1975,107001B,2067.440929,573.233395,112.97363897517089,0
1976,107001B,1962.158175,992.06418,165.25632611075844,0
1977,107001B,2024.04388,651.983463,123.53606357850872,0
1978,107001B,1377.675184,337.043784,78.05914314718649,0
1979,107001B,2363.385524,1135.455074,181.44185574709687,3
1980,107001B,1350.022285,302.004034,72.30055985730247,0
1981,107001B,1791.787734,485.277877,100.62257697385735,1
1982,107001B,1632.48876,563.904892,111.69329131964827,1
1983,107001B,1191.631201,120.758039,37.97016237863682,1
1984,107001B,1692.724289,338.140423,78.23626613044861,0
1985,107001B,1791.451196,617.200781,118.9229890466908,1
1986,107001B,1390.272977,123.353241,38.54556614219454,0
1987,107001B,1628.755579,NA,NA,78
1988,107001B,1184.071823,62.295184,23.697113300129992,0
1989,107001B,1618.280181,567.446134,112.1801043732896,0
1990,107001B,1376.852188,NA,NA,51
1991,107001B,1413.570031,NA,NA,139
1992,107001B,1660.619793,NA,NA,264
1993,107001B,1465.839853,NA,NA,62
1994,107001B,956.363565,NA,NA,72
1995,107001B,1291.742466,NA,NA,101
1996,107001B,1821.966112,NA,NA,29
1997,107001B,1803.403788,537.644871,108.05296401113085,0
1998,107001B,1724.712025,558.173079,110.90331169410567,0
1999,107001B,2287.755481,689.188589,128.3860753494691,0
2000,107001B,2158.639181,792.08683,141.39320037423113,1
2001,107001B,1328.237884,415.179459,90.26967959315475,1
2002,107001B,683.138804,49.217371,19.999466236097373,0
2003,107001B,962.931478,NA,NA,52
2004,107001B,2111.9033170000002,667.176012,125.5267276441993,0
2005,107001B,1030.530045,NA,NA,25
2006,107001B,2595.512831,989.821416,164.99757435842795,2
2007,107001B,1320.383628,233.898846,60.46546269120133,0
2008,107001B,1769.855154,519.521938,105.50821040849024,3
2009,107001B,1402.35513,320.490657,75.36326755355647,2
2010,107001B,2639.497494,737.625582,134.57943574644074,1
2011,107001B,2093.2868750000002,811.349323,143.76778987911865,1
2012,107001B,1544.170274,301.619319,72.23621229450157,0
2013,107001B,1613.978366,204.657676,55.0607094349936,0
2014,107001B,1804.8391980000001,554.938729,110.45642338876725,0
2015,107001B,2194.800945,NA,NA,365
2016,107001B,1162.998882,NA,NA,366
2017,107001B,1531.924401,NA,NA,365
2018,107001B,2316.703325,NA,NA,365
2019,107001B,1825.333738,NA,NA,365
2020,107001B,1277.482623,NA,NA,366
2021,107001B,1621.293098,NA,NA,365
2022,107001B,1725.158307,NA,NA,90
1950,108002A,3121.672539,NA,NA,365
1951,108002A,1300.003601,NA,NA,365
1952,108002A,1537.44276,NA,NA,366
1953,108002A,2119.657054,NA,NA,365
1954,108002A,1836.522488,NA,NA,365
1955,108002A,2345.627391,NA,NA,365
1956,108002A,2289.298185,NA,NA,366
1957,108002A,2113.1095179999998,NA,NA,365
1958,108002A,1672.156539,NA,NA,365
1959,108002A,2203.339383,NA,NA,365
1960,108002A,1826.245708,NA,NA,366
1961,108002A,1191.148615,NA,NA,365
1962,108002A,1889.573972,NA,NA,365
1963,108002A,2772.667415,NA,NA,365
1964,108002A,2804.075658,NA,NA,366
1965,108002A,1772.0515500000001,NA,NA,365
1966,108002A,1037.102369,NA,NA,365
1967,108002A,2089.906058,NA,NA,365
1968,108002A,1939.074384,NA,NA,270
1969,108002A,1658.410097,367.612436,9.974576152559983,0
1970,108002A,1875.427019,711.109501,11.807418350935624,0
1971,108002A,2246.212384,1370.15042,13.838442859320123,0
1972,108002A,2409.017888,2149.680035,15.36584220758016,0
1973,108002A,3100.09452,1391.5736670000001,13.889196066555932,0
1974,108002A,2302.024955,1615.177944,14.383307883780459,0
1975,108002A,2533.738296,894.011239,12.491438884116699,0
1976,108002A,2242.528545,1143.994289,13.25773855217711,0
1977,108002A,2559.8013,1456.356103,14.03879703793399,0
1978,108002A,1741.987593,608.77458,11.357602467742149,0
1979,108002A,2862.029131,2054.986047,15.20792567829183,0
1980,108002A,1676.253551,581.565586,11.227417487163057,0
1981,108002A,2449.876366,854.8202699999999,12.355435261510369,0
1982,108002A,1660.838846,745.968976,11.94830686763988,0
1983,108002A,1764.119459,476.74614,10.672880314378599,0
1984,108002A,1864.14034,567.943028,11.160318506919776,0
1985,108002A,2302.477011,944.506441,12.659514614054773,0
1986,108002A,1786.331938,795.7437180000001,12.140237402938892,0
1987,108002A,1931.840747,558.118182,11.111086771222162,0
1988,108002A,1753.486403,459.122212,10.569819775036953,0
1989,108002A,2311.042568,NA,NA,47
1990,108002A,1880.269887,NA,NA,64
1991,108002A,1674.263161,778.987892,12.076775372058147,0
1992,108002A,1526.244362,295.955313,9.414785356534258,0
1993,108002A,1733.138392,NA,NA,128
1994,108002A,1512.073647,557.643177,11.108688272802437,0
1995,108002A,2036.785304,554.265117,11.091581687499552,0
1996,108002A,2718.906648,1318.308804,13.712826564166756,0
1997,108002A,1945.170396,818.467994,12.22454535892577,0
1998,108002A,2048.88909,775.507207,12.063449647618858,0
1999,108002A,2890.326144,1307.66582,13.686528546549532,0
2000,108002A,2721.296938,1940.976764,15.009519828090143,0
2001,108002A,1722.316481,NA,NA,41
2002,108002A,1005.735385,NA,NA,134
2003,108002A,1314.960964,154.852306,7.858444207986187,0
2004,108002A,2613.238864,1589.640963,14.329881048802593,0
2005,108002A,1423.520367,527.815444,10.954545245857846,0
2006,108002A,2707.864119,1398.703897,13.905943334215719,0
2007,108002A,2067.672709,NA,NA,12
2008,108002A,2106.774511,931.871938,12.61817736129805,0
2009,108002A,1800.9271469999999,702.23342,11.770625254334346,0
2010,108002A,3045.846689,1574.890796,14.298694140210298,0
2011,108002A,2729.89573,1644.215918,14.443208470920935,0
2012,108002A,1984.57325,1013.629768,12.877824115079893,0
2013,108002A,1935.48815,771.01937,12.046194166149078,0
2014,108002A,2650.90613,2381.585918,15.729341979769652,0
2015,108002A,2086.478319,880.743965,12.445965183389475,0
2016,108002A,1493.592049,536.820796,11.001832928611059,0
2017,108002A,2066.702653,930.365304,12.613216810211327,0
2018,108002A,2585.287034,1455.7697640000001,14.03746817276226,0
2019,108002A,2176.693193,2543.078728,15.965367730068145,0
2020,108002A,1470.065308,431.218962,10.39968986054561,0
2021,108002A,2040.0952849999999,670.386176,11.635333296111,0
2022,108002A,2489.74175,NA,NA,31
1950,108003A,3376.895037,NA,NA,365
1951,108003A,1450.274742,NA,NA,365
1952,108003A,1746.526291,NA,NA,366
1953,108003A,2411.105308,NA,NA,365
1954,108003A,2071.721547,NA,NA,365
1955,108003A,2684.184452,NA,NA,365
1956,108003A,2500.266407,NA,NA,366
1957,108003A,2441.838722,NA,NA,365
1958,108003A,1861.336662,NA,NA,365
1959,108003A,2578.11765,NA,NA,365
1960,108003A,2141.979137,NA,NA,366
1961,108003A,1317.613334,NA,NA,365
1962,108003A,2138.808017,NA,NA,365
1963,108003A,3121.139274,NA,NA,365
1964,108003A,3157.748655,NA,NA,366
1965,108003A,2229.534031,NA,NA,365
1966,108003A,1210.142238,NA,NA,365
1967,108003A,2281.6456279999998,NA,NA,365
1968,108003A,2137.341354,NA,NA,366
1969,108003A,1925.292014,NA,NA,365
1970,108003A,2095.832413,NA,NA,17
1971,108003A,2340.314126,2034.852477,228.40342254654283,0
1972,108003A,2709.49366,2319.176568,249.08940551749728,0
1973,108003A,3761.901999,3563.035013,331.022890696795,1
1974,108003A,2484.945699,2799.740586,282.18782805710754,0
1975,108003A,2931.534537,2409.817282,255.49896134677425,2
1976,108003A,2620.031769,2800.392665,282.23135547669494,0
1977,108003A,3101.854907,2861.734252,286.3107130382865,0
1978,108003A,2002.216606,1599.685211,194.70658111697082,1
1979,108003A,2945.05,2502.044752,261.9369166326929,0
1980,108003A,1887.304459,1532.363102,189.22820081345512,0
1981,108003A,2558.692044,2020.754885,227.35296987781481,3
1982,108003A,1815.051195,1784.836835,209.3833925502699,2
1983,108003A,2031.242846,1788.929644,209.70179314476997,0
1984,108003A,2214.663125,1862.481585,215.38218865228595,1
1985,108003A,2620.984928,2513.488959,262.73009326926945,0
1986,108003A,2214.382544,2207.879368,241.10106003828705,1
1987,108003A,2223.892296,1793.12927,210.0282456208925,1
1988,108003A,2116.399839,1852.606669,214.62405514326096,0
1989,108003A,2540.463284,2367.936735,252.54782806733576,3
1990,108003A,2151.561969,1947.389052,221.8453564043986,2
1991,108003A,1830.335534,1433.322227,181.01697322681963,2
1992,108003A,1753.869432,893.94888,132.2497436716346,1
1993,108003A,1975.722544,1655.699003,199.2050805143497,3
1994,108003A,1807.197288,1561.894402,191.641223269177,1
1995,108003A,2185.741662,1553.234235,190.9352188984757,0
1996,108003A,2939.534228,2333.958811,250.14046423813852,0
1997,108003A,2217.295164,1842.972469,213.88307383791715,1
1998,108003A,2281.286078,1884.969266,217.10355820625148,0
1999,108003A,3342.429784,3223.98335,309.82202709036534,0
2000,108003A,3205.656407,4299.979236,374.8702871958382,0
2001,108003A,1893.969149,1895.387155,217.89864439522424,0
2002,108003A,1141.519298,605.883616,102.03992891946187,0
2003,108003A,1472.837462,723.908469,114.90619557997924,0
2004,108003A,3041.125875,3131.9374550000002,303.9372212653951,0
2005,108003A,1658.891226,1414.983105,179.47558095914835,0
2006,108003A,3155.828134,3166.591393,306.1595958685695,0
2007,108003A,2351.607229,1830.090799,212.89025844762236,0
2008,108003A,2314.315398,2128.167002,235.29514352145682,0
2009,108003A,2021.544472,1342.652166,173.32851815421077,0
2010,108003A,3575.070118,3308.066647,315.14788071244,0
2011,108003A,2990.267476,2767.040678,280.0005968879824,0
2012,108003A,2235.167413,1803.797509,210.85635796656322,0
2013,108003A,2006.373359,1620.440107,196.37958363895882,0
2014,108003A,3121.50979,2286.269031,246.7413499978288,0
2015,108003A,2451.919242,NA,NA,365
2016,108003A,1687.349772,NA,NA,366
2017,108003A,2282.39773,NA,NA,365
2018,108003A,2957.805369,NA,NA,365
2019,108003A,2431.587142,NA,NA,365
2020,108003A,1638.971455,NA,NA,366
2021,108003A,2327.781104,NA,NA,365
2022,108003A,2643.440105,NA,NA,90
1950,111005A,3868.880595,NA,NA,365
1951,111005A,1511.859473,NA,NA,365
1952,111005A,2145.544533,NA,NA,366
1953,111005A,2981.528503,NA,NA,365
1954,111005A,2595.746875,NA,NA,365
1955,111005A,3445.510172,NA,NA,365
1956,111005A,2599.661541,NA,NA,366
1957,111005A,2583.23209,NA,NA,365
1958,111005A,2799.735695,NA,NA,365
1959,111005A,3604.593122,NA,NA,365
1960,111005A,1921.460321,NA,NA,366
1961,111005A,1650.314052,NA,NA,365
1962,111005A,2320.128704,NA,NA,365
1963,111005A,3117.112349,NA,NA,365
1964,111005A,3382.250475,NA,NA,366
1965,111005A,3013.77061,NA,NA,365
1966,111005A,1545.529226,NA,NA,302
1967,111005A,3525.257615,2113.21386,229.8918584172803,0
1968,111005A,2301.870325,986.478356,138.92060140168522,0
1969,111005A,2629.192127,1422.181807,176.9742746623757,0
1970,111005A,2738.739389,1261.28683,163.46493336784167,0
1971,111005A,2659.995718,1718.826336,200.57921230888937,0
1972,111005A,3364.482329,2379.707326,248.63413164001432,0
1973,111005A,3732.327765,2046.907613,225.10475306670546,0
1974,111005A,3209.830097,2399.937032,250.02655053254412,0
1975,111005A,3446.460228,1858.013946,211.16487824699698,0
1976,111005A,2461.755711,1546.129838,187.0252536522629,0
1977,111005A,4288.335921,2834.678337,279.04425166142096,0
1978,111005A,2065.473739,719.669346,112.70319846074227,0
1979,111005A,3861.1328320000002,2931.573809,285.29695793439953,0
1980,111005A,2022.832235,843.546104,125.2294385182317,0
1981,111005A,3668.957463,1910.357311,215.07460378933013,0
1982,111005A,2495.292421,1499.984227,183.31686151313545,0
1983,111005A,2452.61571,1182.014789,156.5922998900649,0
1984,111005A,2219.657934,884.451718,129.22399233273376,0
1985,111005A,2845.528215,1700.166838,199.13806986053805,0
1986,111005A,2539.338316,1456.693339,179.8020633545567,0
1987,111005A,2290.448417,975.203233,137.86655370735048,0
1988,111005A,2546.82298,1113.765548,150.54736607394688,0
1989,111005A,3365.214682,1896.823665,214.06729301166874,0
1990,111005A,2822.834305,1632.729762,193.88363031105925,0
1991,111005A,2557.674972,1440.774661,178.50062133951113,3
1992,111005A,1713.153726,523.942206,91.26307253906648,0
1993,111005A,2080.58711,990.534917,139.29881236605323,0
1994,111005A,2589.845215,1593.702415,190.80870121823284,0
1995,111005A,2684.593599,1360.754186,171.8819291381062,0
1996,111005A,2865.142939,1573.033055,189.1697048435569,0
1997,111005A,2640.514984,1493.726577,182.81097887747268,4
1998,111005A,2722.831744,NA,NA,46
1999,111005A,4306.131865,2896.122175,283.01761526237084,0
2000,111005A,3968.653566,3062.006065,293.6027534483148,0
2001,111005A,2556.191314,1373.349691,172.93243143014115,1
2002,111005A,1371.178346,394.064945,75.47915022964641,0
2003,111005A,2118.758301,716.318526,112.35450981773674,0
2004,111005A,3337.405093,1960.391767,218.77757578302817,0
2005,111005A,2373.280816,NA,NA,15
2006,111005A,3430.5329309999997,NA,NA,13
2007,111005A,2766.976679,1628.046958,193.51602115656553,0
2008,111005A,3206.684865,1721.369856,200.77524027795172,0
2009,111005A,2841.9433520000002,1502.207357,183.49640964594093,0
2010,111005A,4160.985074,2500.198124,256.86894665637345,0
2011,111005A,3579.544015,2879.938119,281.9738834476783,0
2012,111005A,2560.147491,1674.485324,197.1456650502509,0
2013,111005A,2489.833392,1293.551471,166.21939395351427,0
2014,111005A,2749.984515,1862.224394,211.4807610856662,0
2015,111005A,2776.530531,1282.28337,165.26013924784533,0
2016,111005A,1947.340775,799.926827,120.8958039392553,0
2017,111005A,2536.188437,972.741932,137.63590480356922,0
2018,111005A,3720.6855689999998,1976.678951,219.97593062177145,0
2019,111005A,2572.058555,1789.658793,206.00164233409163,0
2020,111005A,2264.96405,923.51811,132.98006750634312,0
2021,111005A,3277.454668,1689.720272,198.32886897309294,0
2022,111005A,3135.380872,NA,NA,32
1950,111007A,3602.24799,NA,NA,365
1951,111007A,1367.634882,NA,NA,365
1952,111007A,1968.396244,NA,NA,366
1953,111007A,2756.352244,NA,NA,365
1954,111007A,2342.506096,NA,NA,365
1955,111007A,3156.765721,NA,NA,365
1956,111007A,2465.498679,NA,NA,366
1957,111007A,2340.943774,NA,NA,365
1958,111007A,2613.226537,NA,NA,365
1959,111007A,3253.934827,NA,NA,365
1960,111007A,1773.098845,NA,NA,366
1961,111007A,1490.574103,NA,NA,365
1962,111007A,2130.799547,NA,NA,365
1963,111007A,2871.999804,NA,NA,365
1964,111007A,3159.867871,NA,NA,366
1965,111007A,2699.163645,NA,NA,365
1966,111007A,1381.131373,NA,NA,365
1967,111007A,3274.374747,NA,NA,365
1968,111007A,2147.009146,NA,NA,366
1969,111007A,2377.727664,NA,NA,365
1970,111007A,2531.652952,NA,NA,365
1971,111007A,2486.257979,NA,NA,365
1972,111007A,3163.187531,NA,NA,61
1973,111007A,3409.677908,1787.274159,222.610618489217,0
1974,111007A,3056.714086,2203.447228,256.28058219630924,0
1975,111007A,3144.260193,1435.118752,192.02896271905672,0
1976,111007A,2277.0672289999998,1439.873466,192.4573698676937,0
1977,111007A,3993.199405,3023.3742979999997,317.0122874903174,0
1978,111007A,1899.09505,653.197228,112.86756359188061,0
1979,111007A,3626.352399,2831.640923,303.35790832051913,0
1980,111007A,1837.785772,713.215759,119.78427709433402,0
1981,111007A,3468.376697,1713.297696,216.36527105127104,0
1982,111007A,2263.778545,1477.641227,195.84385890751597,0
1983,111007A,2298.271345,1107.463993,161.24460006201747,0
1984,111007A,2004.024225,868.14971,136.8071368348803,0
1985,111007A,2638.398661,1617.609632,208.15286343300576,0
1986,111007A,2267.414091,1226.1165,172.70135255813418,0
1987,111007A,2099.721026,924.567137,142.7502372883247,0
1988,111007A,2294.168365,952.174271,145.6145416119643,0
1989,111007A,3175.785111,2051.497183,244.25375755951023,0
1990,111007A,2659.99714,1562.831313,203.37927028701841,0
1991,111007A,2407.89191,1435.057942,192.02348060533865,0
1992,111007A,1610.306839,394.919459,80.23360653190562,0
1993,111007A,1877.142199,809.946903,130.5404570140709,0
1994,111007A,2339.478067,1418.118781,190.49338197741412,0
1995,111007A,2491.440667,1365.792623,185.7281192358753,0
1996,111007A,2647.665398,1395.849944,188.47262704054492,2
1997,111007A,2451.821404,1507.320587,198.48503640080264,0
1998,111007A,2508.070032,1198.410422,170.0602208091165,0
1999,111007A,3934.93274,2906.567338,308.72916941276316,1
2000,111007A,3685.1500419999998,2707.491891,294.35321029028967,0
2001,111007A,2363.934307,1444.214921,192.84813321210046,0
2002,111007A,1262.585005,321.623693,69.77275704863892,0
2003,111007A,1967.551857,667.115714,114.48965312697993,0
2004,111007A,3156.482591,2144.366542,251.6380112258608,0
2005,111007A,2210.199852,1024.223003,152.96356810122685,1
2006,111007A,3203.616925,1876.482264,230.0292872179576,0
2007,111007A,2543.650193,1357.533715,184.9705186151488,0
2008,111007A,3089.276367,1838.644415,226.897213062952,0
2009,111007A,2657.598117,1413.028372,190.0323907862069,0
2010,111007A,3790.116109,2140.07048,251.29878644003298,0
2011,111007A,3363.944143,2640.258518,289.41974053733344,0
2012,111007A,2416.540775,1708.176623,215.92966554083404,0
2013,111007A,2283.007945,1106.4749199999999,161.14743958128525,0
2014,111007A,2511.170153,1750.172837,219.4893135789068,0
2015,111007A,2591.121815,1218.748558,172.000934233364,0
2016,111007A,1778.7950270000001,695.88854,117.80789671187783,0
2017,111007A,2372.629514,927.282287,143.03318238966415,0
2018,111007A,3548.696941,2346.045113,267.31975193927286,0
2019,111007A,2435.414317,1865.862716,229.15236755288348,0
2020,111007A,2095.337824,775.601363,126.77267655893759,0
2021,111007A,3089.09199,1612.078748,207.67333494253228,0
2022,111007A,2954.445451,NA,NA,31
1950,112002A,4601.995771,2465.3268,12.429503071497455,0
1951,112002A,1993.38052,936.036,10.24592204519738,0
1952,112002A,2382.890135,821.7612,9.969951115835421,0
1953,112002A,3293.98854,1445.3478,11.196383678397778,0
1954,112002A,3441.336807,1639.8558,11.481362727444457,0
1955,112002A,4022.868443,2442.312,12.407204219799322,0
1956,112002A,2944.770646,1400.9274,11.126543659807728,0
1957,112002A,3509.269996,2141.4402,12.097085956041083,0
1958,112002A,3221.198486,1726.3962,11.598596343028031,0
1959,112002A,4430.737253,2850.363,12.777510221064865,0
1960,112002A,2639.974072,1763.748,11.647589132864812,0
1961,112002A,2103.703929,988.1622,10.361976445773275,0
1962,112002A,2850.081971,1739.4858,11.61587168289767,0
1963,112002A,3714.620384,3512.6514,13.28849413142658,0
1964,112002A,3949.257532,2646.1836,12.598567143224969,0
1965,112002A,3411.387877,3054.2454000000002,12.945166824106511,0
1966,112002A,1885.578503,749.3796,9.776943248492666,0
1967,112002A,3543.855252,2799.8838,12.734356996595851,0
1968,112002A,2653.394352,1833.4728,11.73662791676666,0
1969,112002A,3224.754784,1933.5132,11.859262553085522,0
1970,112002A,3235.4942,1794.2796,11.686956115566888,0
1971,112002A,3040.682773,2158.218,12.115369072003155,0
1972,112002A,3629.681015,2917.6794,12.834012369127118,0
1973,112002A,4742.123885,4440.123,13.875875348037647,0
1974,112002A,3257.156394,5551.254,14.450186590497324,0
1975,112002A,4248.183027,2463.4368,12.42767885331123,0
1976,112002A,2737.629706,1908.9,11.829622784657804,0
1977,112002A,4958.636593,5910.2676,14.613910492814865,0
1978,112002A,2795.01184,1594.0206,11.417026385173147,0
1979,112002A,4569.141653,4610.358,13.971625858495004,0
1980,112002A,2513.594542,1131.2244,10.654613569206525,0
1981,112002A,4848.882903,4173.0012,13.71884109481307,0
1982,112002A,3331.2677869999998,2671.4232,12.621338765221388,0
1983,112002A,2720.343852,1544.7726,11.346041451937047,0
1984,112002A,3011.973013,2170.9782,12.1291897649187,0
1985,112002A,3596.281544,2319.0894,12.28453968221712,0
1986,112002A,3180.773978,2300.535,12.265569910755334,0
1987,112002A,3132.688049,1652.8158,11.499264150778595,0
1988,112002A,3603.367618,1972.5714,11.905616217841288,0
1989,112002A,3859.241087,2592.0864,12.549102144683875,0
1990,112002A,3353.382763,1983.8196,11.918814139969477,0
1991,112002A,3259.266413,2292.6942,12.2575126890306,1
1992,112002A,2145.155643,795.9546,9.902933926965773,0
1993,112002A,2704.963635,1540.5984,11.339932809840654,0
1994,112002A,3611.406264,2641.5126,12.59433173077301,0
1995,112002A,3121.28973,1881.0846,11.795715333863512,0
1996,112002A,3637.388926,2326.4982,12.292076682364696,1
1997,112002A,3236.418066,2043.8892,11.988190120116784,0
1998,112002A,3785.890841,2416.0788000000002,12.3815582108515,0
