year,gauge,p_mm,standardised_warm_to_cool_season_rainfall_ratio,bc_q,standardised_warm_season_to_annual_rainfall_ratio,q_mm,q_na_count,CO2,drought,included_in_calibration
1975,405245,1172.94156126,0.11382213585507284,15.692463814146654,0.04956802500830626,247.00501652,0,51.129999999999995,FALSE,TRUE
1976,405245,652.06540139,0.11863230298534788,5.321511373227428,0.05101757657675493,21.51426972,0,52.02999999999997,FALSE,TRUE
1977,405245,665.92341808,-0.1720601430390737,5.364551161413865,-0.05291550118120836,21.8513447,0,53.839999999999975,FALSE,TRUE
1978,405245,1051.76076203,0.07399325094300424,10.192638974349368,0.03726442695783705,86.32144846,0,55.410000000000025,FALSE,TRUE
1979,405245,806.825738,-0.16301191375076163,7.98979003423509,-0.04908970568710774,49.75477709,0,56.839999999999975,FALSE,TRUE
1980,405245,900.95611812,-0.1740910377475079,10.017602091188676,-0.053780422027230546,82.91292279,0,58.75999999999999,FALSE,TRUE
1981,405245,1077.17320778,-0.23578242551691864,14.245404955326034,-0.08119284169606555,193.69155853,0,60.120000000000005,FALSE,TRUE
1982,405245,488.24683616,0.08519271260758077,2.806297978415931,0.040779383724339924,7.27700084,0,61.48000000000002,FALSE,TRUE
1983,405245,987.11645824,-0.2089343369130871,10.857404399754687,-0.0689851891922933,100.11983704,0,63.14999999999998,FALSE,TRUE
1984,405245,809.27784763,0.04174663500454823,7.842829990955205,0.02689214443730814,47.77547926,0,64.87,FALSE,TRUE
1985,405245,834.11434602,0.011467343383006035,9.766533494274078,0.016797966673885667,78.18279557,0,66.35000000000002,FALSE,TRUE
1986,405245,1028.22489506,-0.08464911813005105,11.517626424656843,-0.017743101709053855,115.2120395,0,67.61000000000001,FALSE,TRUE
1987,405245,887.22826965,-0.045904739857835386,9.677256902416683,-0.003338300766979385,76.54537064,0,69.31,FALSE,TRUE
1988,405245,1043.9746833899999,-0.1218039787490437,10.0393531367655,-0.032219002535258334,83.33149496,0,71.69,FALSE,TRUE
1989,405245,1110.49388228,-0.06980129552687275,14.842142987432846,-0.012142166775552021,214.62990534,0,73.19999999999999,FALSE,TRUE
1990,405245,929.22995896,-0.37561895516668703,14.187422017592176,-0.15274544066886708,191.73315301,0,74.44999999999999,FALSE,TRUE
1991,405245,904.30590869,-0.25164146529555703,13.494143104813576,-0.08861568009946297,169.33389217,0,75.69999999999999,FALSE,TRUE
1992,405245,1141.50971647,0.1370458893051466,NA,0.056496597106943824,NA,12,76.54000000000002,FALSE,FALSE
1993,405245,1173.7052957,0.44995176247541147,15.54974690500135,0.13529061726923014,241.35767213,0,77.20999999999998,FALSE,TRUE
1994,405245,710.72192752,0.36863700996185234,3.6817336144125856,0.11710083151358747,11.10676926,0,78.95999999999998,FALSE,TRUE
1995,405245,982.3067559,-0.20563309092339055,13.084779334754588,-0.06751430884584186,156.96827059,0,80.97000000000003,FALSE,TRUE
1996,405245,1080.2907567299999,0.05782342780744709,13.747310502474523,0.03211074623769733,177.29820381,0,82.74000000000001,FALSE,TRUE
1997,405245,638.90908286,-0.04487036183495807,4.942110829151945,-0.0029629411082486845,18.69209972,0,83.88,FALSE,TRUE
1998,405245,838.89325047,-0.10643883413756916,4.974756366141721,-0.02615101189720226,18.9245666,0,86.839999999999975,FALSE,TRUE
1999,405245,858.79981271,0.030101342274999054,7.749135997519671,0.023051646989547536,46.54149544,0,88.54000000000002,FALSE,TRUE
2000,405245,910.33507854,-0.05167539278385136,11.023605479168976,-0.005440997741453624,103.78613088,0,89.70999999999998,FALSE,TRUE
2001,405245,677.96753157,0.19410266084478867,4.3441802757486885,0.07279948425872584,14.76539358,0,91.32,FALSE,TRUE
2002,405245,551.59218737,0.036137210560505895,1.213938678692553,0.025048625580573913,2.7744258,0,93.44999999999999,FALSE,TRUE
2003,405245,886.26795734,-0.2008510312646592,9.573330020656215,-0.06539509440762215,74.66833354,0,95.98000000000002,FALSE,TRUE
2004,405245,753.0662422,-0.12304304736749871,6.641439792728732,-0.032713469196450184,33.53068625,0,97.69999999999999,FALSE,TRUE
2005,405245,912.10613259,0.14116826865785703,8.522826450412522,0.05770825413871483,57.393418170000004,0,99.98000000000002,FALSE,TRUE
2006,405245,352.39366367,-0.1936660911337703,0.5640780236452602,-0.06223622610441171,1.67728111,0,102.08999999999997,FALSE,TRUE
2007,405245,753.6080081,0.36284613153782486,3.9979879498278637,0.11575087904235776,12.76666589,0,104.01999999999998,FALSE,TRUE
2008,405245,609.47974318,0.19156173270708055,1.0793236605635639,0.07209432696922818,2.51646546,0,105.82999999999998,FALSE,TRUE
2009,405245,651.04850737,-0.18782836857033502,1.8297050486733406,-0.05969168782677825,4.18106922,0,107.63999999999999,FALSE,TRUE
2010,405245,1330.11729053,0.58266843738722,14.610807723957802,0.16220172418355178,206.34196248,0,110.10000000000002,FALSE,TRUE
2011,405245,980.14367219,0.6705367456560873,9.22507867355471,0.17836472304140322,68.60334371,0,111.85000000000002,FALSE,TRUE
2012,405245,861.42382779,0.4190916740740802,10.406385526228473,0.12855128359469653,90.60933261,0,114.06,FALSE,TRUE
2013,405245,780.51307103,-0.055798954395317124,9.27846557132969,-0.0069525434655065554,69.51087501,0,116.74000000000001,FALSE,TRUE
2014,405245,756.29705548,-0.10290252264177935,6.67748301878568,-0.02477092680012999,33.90998444,0,118.81,FALSE,TRUE
1959,405248,535.66460649,0.70249337153251,NA,0.18089203226585782,NA,365,35.98000000000002,FALSE,FALSE
1960,405248,700.73242982,-0.3371200850533038,NA,-0.10706275544082589,NA,366,36.910000000000025,FALSE,FALSE
1961,405248,462.87502152,-0.040458833123541704,NA,0.010056691140785612,NA,365,37.639999999999986,FALSE,FALSE
1962,405248,578.30177862,-0.14095375731070992,NA,-0.024890332261585213,NA,365,38.44999999999999,FALSE,FALSE
1963,405248,586.08416616,-0.290760707609151,NA,-0.08569915851324356,NA,365,38.99000000000001,FALSE,FALSE
1964,405248,696.80567279,-0.4129927857194577,NA,-0.14513676975777956,NA,366,39.620000000000005,FALSE,FALSE
1965,405248,523.90990764,-0.36931302056448256,NA,-0.1227199704846903,NA,365,40.04000000000002,FALSE,FALSE
1966,405248,655.01964529,0.5000044985803817,NA,0.14533358575193678,NA,365,41.370000000000005,FALSE,FALSE
1967,405248,353.27146475,-0.5877922892135095,NA,-0.2511859042867392,NA,365,42.18000000000001,FALSE,FALSE
1968,405248,659.35368383,-0.3660797108846742,NA,-0.12111538739657529,NA,366,43.05000000000001,FALSE,FALSE
1969,405248,531.16782346,0.10671278227832981,NA,0.054542926464814845,NA,365,44.620000000000005,FALSE,FALSE
1970,405248,686.46629884,0.39444068747761596,NA,0.12417830434416555,NA,365,45.68000000000001,FALSE,FALSE
1971,405248,719.58543601,0.29759939069303354,NA,0.10288688142696956,NA,110,46.31999999999999,FALSE,FALSE
1972,405248,427.07095709,0.41811574898960024,2.060665689538873,0.12909902752156754,5.86804944,0,47.45999999999998,FALSE,TRUE
1973,405248,1063.07518961,0.15565727798503926,8.332460772843794,0.06784421246692202,183.23323667,0,49.68000000000001,FALSE,TRUE
1974,405248,872.99144937,-0.10527337843916196,7.940199584182233,-0.012004370614590198,155.2476478,0,50.19,FALSE,TRUE
1975,405248,711.73353219,0.1529529043495813,7.318735273219964,0.06712678070990818,118.22754104,0,51.129999999999995,FALSE,TRUE
1976,405248,442.11710414,0.6646694676681343,0.5801274684953553,0.1746959684592726,1.7394512500000001,0,52.02999999999997,FALSE,TRUE
1977,405248,429.02972076,-0.06424957008474863,1.2881280480090762,0.0021517941358304427,3.20936362,0,53.839999999999975,FALSE,TRUE
1978,405248,763.49161687,-0.1281195922565792,6.079484499169497,-0.020191450317243842,65.96280234,0,55.410000000000025,FALSE,TRUE
1979,405248,603.73276987,-0.3165413841998204,6.774568084791253,-0.09741332098277716,92.14794101,0,56.839999999999975,FALSE,TRUE
1980,405248,555.89551249,-0.07973613603966923,3.2439105988281502,-0.003112260198509409,13.32096821,0,58.75999999999999,FALSE,TRUE
1981,405248,705.59559674,-0.45040078851121146,7.704253988253441,-0.16549935334816834,140.19868518,0,60.120000000000005,FALSE,TRUE
1982,405248,255.92023743,0.2074350420369927,0,0.08120493163154696,1,0,61.48000000000002,FALSE,TRUE
1983,405248,745.30778947,-0.3699927571730961,7.632495408524662,-0.12305823234088326,135.87039333,0,63.14999999999998,FALSE,TRUE
1984,405248,583.96850132,0.28730961323447135,4.092090426148039,0.10050775438729531,22.52150581,0,64.87,FALSE,TRUE
1985,405248,632.26426819,0.05655645395040232,4.514271989921454,0.0401796801896262,28.77599773,0,66.35000000000002,FALSE,TRUE
1986,405248,650.34038968,-0.261055955138648,7.1003251869338095,-0.07269268870809037,107.10764994,0,67.61000000000001,FALSE,TRUE
1987,405248,592.48103373,-0.13128495663100292,5.899285279968856,-0.021343596010494847,60.29618651,0,69.31,FALSE,TRUE
1988,405248,747.30770522,-0.04992522249692899,5.702462008299159,0.006937248562261578,54.57556759,0,71.69,FALSE,TRUE
1989,405248,676.10999244,-0.21601536275619104,5.921429546110435,-0.05390948116177402,60.96989507,0,73.19999999999999,FALSE,TRUE
1990,405248,535.22151534,-0.19347214063182827,3.271729645109241,-0.04490697836591717,13.56263106,0,74.44999999999999,FALSE,TRUE
1991,405248,583.13801231,-0.36102901892948724,5.042748794897001,-0.11862345735818008,38.58041604,0,75.69999999999999,FALSE,TRUE
1992,405248,844.8363221,0.13091439235069924,6.947469383972332,0.061204861111527564,99.85475953,7,76.54000000000002,FALSE,TRUE
1993,405248,838.1503103699999,0.27191067400771585,7.085284471502824,0.0969029061682175,106.37509522,0,77.20999999999998,FALSE,TRUE
1994,405248,358.73455719,0.40318545271800665,0,0.12600824150937295,1,0,78.95999999999998,FALSE,TRUE
1995,405248,609.73673107,-0.3956291145138081,6.039554494277597,-0.13605707972160458,64.6704282,0,80.97000000000003,FALSE,TRUE
1996,405248,735.65598853,-0.14233649725983466,6.242229676300144,-0.025400960640448056,71.4547443,0,82.74000000000001,FALSE,TRUE
1997,405248,451.50931749,-0.28558494369017695,2.359417225560915,-0.08339588892036609,7.29660206,0,83.88,FALSE,TRUE
1998,405248,531.58788616,-0.16078672404435457,1.029645240793891,-0.03229748009545619,2.5849073,0,86.839999999999975,FALSE,TRUE
1999,405248,571.757755,0.16854790843259249,1.1000568684698304,0.07123664470838459,2.74400066,0,88.54000000000002,FALSE,TRUE
2000,405248,722.50113697,0.09801689249382461,5.275406433449281,0.05210745393746752,43.70154553,0,89.70999999999998,FALSE,TRUE
2001,405248,486.94784529,0.17364163762991058,0,0.07256486862753708,1,0,91.32,FALSE,TRUE
2002,405248,338.88451715,0.12770901024797277,0,0.06033219562402392,1,0,93.44999999999999,TRUE,TRUE
2003,405248,569.43334221,-0.24897576532828158,2.486987700543311,-0.06754696013850742,7.98905621,0,95.98000000000002,TRUE,TRUE
2004,405248,506.40933298,-0.05670522978003034,1.0580840638152877,0.004682069615549234,2.64821368,0,97.69999999999999,TRUE,TRUE
2005,405248,605.83538705,0.21177802197877826,2.8412571932169572,0.08229413098738236,10.20462052,0,99.98000000000002,TRUE,TRUE
2006,405248,350.3992362,-0.016368049099560356,0,0.017844850490931208,1,0,102.08999999999997,TRUE,TRUE
2007,405248,482.67621065,0.1508919442126544,1.2413868365079122,0.06657869307299691,3.0879962599999997,0,104.01999999999998,TRUE,TRUE
2008,405248,445.15309050999997,0.2426338387580319,0,0.08989843784292129,1,0,105.82999999999998,TRUE,TRUE
2009,405248,445.63505568,-0.3171762503446768,0,-0.09770697351132163,1,0,107.63999999999999,TRUE,TRUE
2010,405248,1044.04586753,0.4668096784118715,7.007097439211486,0.1388948345183918,102.63382099,0,110.10000000000002,FALSE,TRUE
2011,405248,798.10965758,1.3171567478577608,5.389215139116403,0.2604188048882561,46.40536627,0,111.85000000000002,FALSE,TRUE
2012,405248,549.22574658,0.41129524364361847,4.240067987930168,0.12769229315578923,24.56991916,0,114.06,FALSE,TRUE
2013,405248,523.10548962,-0.1686409348384924,1.7636421992439668,-0.035281021251153566,4.68651512,0,116.74000000000001,FALSE,TRUE
2014,405248,497.60916592,-0.307755159361894,0.9746769534491936,-0.0933751983713173,2.46611031,0,118.81,FALSE,TRUE
1959,405251,715.63791692,0.197854110988128,NA,0.07880461581636611,NA,365,35.98000000000002,FALSE,FALSE
1960,405251,1184.66020932,-0.31082768663536936,NA,-0.12381007614190148,NA,366,36.910000000000025,FALSE,FALSE
1961,405251,731.77958163,-0.1430904433453667,NA,-0.04199367976412621,NA,365,37.639999999999986,FALSE,FALSE
1962,405251,929.71520827,-0.059012770116023905,NA,-0.007428844296721915,NA,365,38.44999999999999,FALSE,FALSE
1963,405251,1008.93145926,-0.133205687053347,NA,-0.03773268893416548,NA,365,38.99000000000001,FALSE,FALSE
1964,405251,1061.39770867,-0.313083458765818,NA,-0.12504910042814277,NA,366,39.620000000000005,FALSE,FALSE
1965,405251,810.16187357,-0.23428306590853953,NA,-0.08408827204518277,NA,365,40.04000000000002,FALSE,FALSE
1966,405251,1176.12875326,0.475835626954064,NA,0.1487708907508618,NA,365,41.370000000000005,FALSE,FALSE
1967,405251,547.59249922,-0.26176038963918863,NA,-0.09784732956987863,NA,365,42.18000000000001,FALSE,FALSE
1968,405251,1205.73750134,-0.1714912904362974,NA,-0.05455096956166833,NA,366,43.05000000000001,FALSE,FALSE
1969,405251,881.01666646,0.08574544566371534,NA,0.044286903324660454,NA,365,44.620000000000005,FALSE,FALSE
1970,405251,949.25125137,-0.07862021284113985,NA,-0.015161218934758747,NA,365,45.68000000000001,FALSE,FALSE
1971,405251,998.66499928,0.01839245352499297,NA,0.02133353110777153,NA,365,46.31999999999999,FALSE,FALSE
1972,405251,534.91291623,-0.08014248570970484,NA,-0.015769563794948316,NA,366,47.45999999999998,FALSE,FALSE
1973,405251,1453.3008294,0.20556566126850806,NA,0.08102656904278316,NA,290,49.68000000000001,FALSE,FALSE
1974,405251,1209.00000177,-0.15305642738345993,36.74041857921442,-0.046346228780414944,254.54934492,0,50.19,FALSE,TRUE
1975,405251,1222.33708275,0.16770315659162205,34.1037361257158,0.06993728077407196,223.88980437,0,51.129999999999995,FALSE,TRUE
1976,405251,643.24896097,0.18147181244979793,19.172955277960437,0.07402261438064195,84.57540215,0,52.02999999999997,FALSE,TRUE
1977,405251,747.37895775,-0.1039700065260678,19.179931428048814,-0.025446743574318087,84.62634459,0,53.839999999999975,FALSE,TRUE
1978,405251,1116.9649991000001,0.11005147992150455,24.925879513798833,0.05214157643483147,131.17809496,0,55.410000000000025,FALSE,TRUE
1979,405251,832.86750111,-0.20444436253117493,23.995893792900777,-0.06973462340045827,123.02934643,0,56.839999999999975,FALSE,TRUE
1980,405251,907.54354418,-0.14229604122931927,22.939168589538397,-0.041649189971272704,114.05526461,0,58.75999999999999,FALSE,TRUE
1981,405251,1189.31666612,-0.2858207286342827,40.19104699495537,-0.11034679975465006,297.31499157,0,60.120000000000005,FALSE,TRUE
1982,405251,458.55583275,0.17583568418310203,13.39263219692812,0.07235770721307977,47.17784005,0,61.48000000000002,FALSE,TRUE
1983,405251,1041.10770797,-0.24055700174775135,28.41455104744284,-0.08718300930495293,163.81405633,0,63.14999999999998,FALSE,TRUE
1984,405251,885.360001,0.10230498146151568,23.872657635845293,0.04966174462942041,121.96711433,0,64.87,FALSE,TRUE
1985,405251,888.40000219,0.009046101976830534,19.33522940000557,0.01800210654940937,85.76394448,0,66.35000000000002,FALSE,TRUE
1986,405251,1033.38458371,-0.14107894097444895,31.816392627825014,-0.04112209693523472,198.72878277,0,67.61000000000001,FALSE,TRUE
1987,405251,871.00500013,-0.08824966065376261,24.482461681185494,-0.019029262005478553,127.2635674,0,69.31,FALSE,TRUE
1988,405251,1115.09499694,-0.1286585732412019,27.457329689523583,-0.03579103649265686,154.53693923,0,71.69,FALSE,TRUE
1989,405251,1100.39229003,-0.11118825475817118,32.814105922479506,-0.028437039368405803,209.53850588,0,73.19999999999999,FALSE,TRUE
